ra,dec,CMC15,Pan-STARRS DR1,2MASS All-Sky,SDSS DR12,URAT1,UCAC4
81.32749820576464,-75.69373361630825,75.423164,6.943281,,4.687218,21.614979,10.01326
285.93395409450324,-2.7119019789373056,5.1990194,5.3665357,5.966991999999999,,,6.336058599999999
286.3443265099476,-2.5941149567515813,4.0688553,,,,,285.1693
286.12681258713485,-2.4672715419377407,,195.14983,324.99655,4.237756,336.07736,330.11212
286.1555860558865,-2.457267101251088,464.00583,347.59232000000003,309.81625,8.857797999999999,358.67800000000005,221.41672999999997
197.29266648988704,-55.919721873901395,3.201564,1113.1096,7.1461973,30.588089,562.7116,645.7430400000001
197.25312821984303,-55.78633485113723,353.75714,319.58295,288.2963,208.84206,89.0905,70.41155
195.9746986860521,-56.1193494705519,682.3789,,261.56256,62.10102,44.877052,106.42975
10.473400300807784,-46.83619167366914,4.289263,330.21362,,375.30338,,2.3792722
35.901723487689864,62.55543991545514,4.57029,517.2797,603.3143,436.99823,797.7411,366.2407
350.2589046817925,-82.9512257256461,,474.43158,2.306931,242.33062999999999,177.93206999999998,6.953618
319.66494330861025,-8.039741386965957,521.6363,5.4970355,84.11417,43.840298,44.156597,17.14068
183.68599214721198,-63.75452062710661,7.7990637000000005,6.738478,133.6829,326.27047999999996,927.28033,199.05112
161.01129766995808,-58.207448357595574,,,9.225139,,457.278,442.75244000000004
61.098174500266275,-37.26053164920396,5.810256,,,3.3087556000000005,7.1237864,
61.490197837653426,-37.0797770897168,205.58499,921.0148,,,,28.076559999999997
349.5823193600292,79.57941126017819,1198.2517,63.150974,217.67383999999998,592.0653,389.57697,
355.42613490096136,79.84391979010495,603.5535,758.7871,776.70917,7.2760158,7.3103833,286.81702
273.0587332351737,-14.956579244538029,29.184338,10.5220585,332.5499,126.48735,419.2052,226.41043
273.19491637985885,-15.014412787244913,186.03574,160.16734,547.50433,219.73209,503.43314000000004,93.790665
160.70213509300802,-2.184717265649453,11.972793,387.12518,677.56116,376.90227999999996,164.55818,358.70172
162.0051726933852,-1.8886035389262008,,,,190.22374,429.00568,507.5223
44.14895860200304,55.43529058615799,10.147057,5.883344,104.24302,899.3282,88.16879,784.8525
44.15187564844443,55.439595505942926,279.72968,38.33972,106.370346,,,5.690076400000001
238.9030451783271,-32.00050034333438,,6.7297744999999995,371.64612,389.39874,753.3549,149.7769
238.94477598874482,-31.961872301241247,1542.5087,231.85132000000002,144.83809,260.3865,457.9193,16.602303
13.647667533474676,-41.70235376791365,290.2477,684.27734,181.24232,625.7297,,
15.106005958978017,-41.83720779126562,4.727479499999999,1.9289744,100.98739,182.68416000000002,10.305188000000001,
196.4208629969817,20.77797869641258,510.91635,,150.2068,16.606218,7.373742999999999,
196.56374528717487,20.729245720961494,157.62572,108.82851000000001,225.01417999999998,332.39052999999996,129.83066000000002,163.58737
196.76753873552974,20.81039293081549,,,4.7978787,82.31452,507.9985,116.38156000000001
196.56389573305398,20.72965678223564,6.3428216,113.89469,8.290721000000001,6.4812117,8.914325999999999,
271.4454860872992,7.074806382263121,649.2038,522.6369,197.6016,615.2259,8.511932,1011.7825300000001
271.46672559243643,7.09020236727667,6.1189795,5.335305,253.9776,246.67416,631.57025,88.76593000000001
241.59958211965406,-62.57009709392167,265.5017,956.99506,110.52609,12.127932000000001,,6.0356574
168.5976051856049,-53.60049351788979,,130.55933000000002,477.2935,697.1595,,688.2502
44.573583384109014,14.517711489032711,686.81,1275.2274,7.870856,,397.1637,641.7034
256.23658277543444,-32.6367500063882,5.989485,27.518625,63.971756000000006,,25.385921,
256.2324233701505,-32.637493574036085,,26.819174,,44.798058000000005,50.43506,123.061295
256.13798798230727,-32.603242895045554,10.074829,18.703454999999998,7.092449,415.66402999999997,144.37668,25.81224
256.35623197921444,-32.58773329856861,1195.6587,417.52136,56.114025,7.095332000000001,681.2759,79.058044
227.12989769500183,16.883346845916904,1367.578,639.0826,1209.0717,18.338072,107.90575,668.84705
227.64457660601508,17.034450236577527,,51.085182,310.77078,51.53285,488.38544,351.50665
227.1736596555323,17.3885081079984,411.0682,180.06206,236.41595,383.6392,860.9392,20.88028
276.1480913617538,-0.19530926234629045,225.2825,235.7309,554.7794,586.5077,364.17987,218.92
276.84254923378995,-0.05171058483341049,284.26453,15.326685999999999,3.135159,6.4309330000000005,,423.69714000000005
127.32041920941984,-7.1300371114459224,48.012726,532.4732,4.1288165999999995,877.74414,80.10126,111.33941000000002
176.43376848136703,63.09827993414735,170.19754,12.639113,14.929711,205.34224,8.896852,
173.4485933340961,62.720791666240956,,14.588486999999999,563.1723599999999,248.79816,10.926902,8.198623
175.78309208017743,62.343556606484576,570.28265,270.73752,55.950012,213.84225,261.34763,36.976172999999996
2.606434139447529,62.21053220124704,,218.79056,163.36305,12.787798,12.946418,
62.635783559454715,-57.657794886973115,,5.38591,8.612434,,,471.86685
103.42845109783258,32.301114642990136,500.71024000000006,127.94688400000001,,170.3724,642.6789,200.73814
103.26620525849413,32.44936387168844,,,,,,
102.341436674074,32.164540676740096,,14.103160999999998,15.176670999999999,,8.123927,
102.34116002474946,32.16587557137422,126.93512,398.5753,6.4138856,435.2945,148.57698,198.74217
2.752418533826921,34.2356313526511,374.57248,171.71493999999998,,13.160534,9.343511999999999,453.93865999999997
3.1430501147786165,34.26548638642746,,,17.640663,,11.328612,5.1071862999999995
168.80256195461985,19.451250517055932,44.52275,130.17105,,,7.221647999999999,228.72461
171.14160243727298,19.47572592228002,1193.9246,571.7044,527.2939,229.60855,15.764346,5.0365157
170.11227770350902,19.888649404773965,23.104536,102.624504,478.13516,405.73102,886.7151,770.7503
275.29487450454855,-27.236365176324124,129.77925,91.45206999999999,274.2528,13.02792,163.52356,204.43086
252.63474088275714,-58.46668207269598,114.81415600000001,10.376965,548.54193,2221.616,213.8343,367.74422999999996
272.32402820773814,-27.059576698522104,,39.59732,,141.44714,221.11867999999998,269.47402999999997
255.28919660925075,-30.1440775053724,505.8185,9.807678999999998,4.692145,122.98676,48.3022,304.36395
255.23498284916352,-30.0958433256524,202.75816,125.31113400000001,91.79383,222.51715,,
255.56542795231013,-30.253109665342173,5.356472,21.918251,792.2867,1531.6752,856.0210599999999,
255.46512882816242,-30.226331627366672,302.32492,826.72156,853.6773699999999,,,8.459625
255.56390813713952,-30.2162646582202,248.97473,13.202356,2.2893654999999997,495.14755,362.06375,170.20226
255.72316413338436,-30.19702754961421,,496.77014,320.82982999999996,440.9162,672.54486,1.0979233
272.77441598175955,-33.97397366829081,833.58185,6.099677,7.4564056,33.097840000000005,6.8112710000000005,14.050641
273.0545580919711,-33.90489652890112,839.7705699999999,146.94238,85.93715,484.7994,35.496292,545.6156
113.07437079380428,10.369364060103699,8.309038000000001,13.816797,1383.7919,407.21817000000004,395.80264,372.40125
271.5835702208314,-25.71092771841846,359.90952000000004,104.93297,263.74953999999997,138.14835,2.4354904,58.322124
326.8729051672151,-26.490661281315923,268.17126,4.0186972999999995,71.96498000000001,,,
326.87434964531485,-26.4912674863136,107.603264,3.431946,600.6742,194.49646,382.56665,657.1958
47.275134511686325,49.612886371351784,460.52617999999995,319.44037000000003,699.59,270.5598,118.49271,478.3607
289.8083437963009,-70.83782875323064,837.1881,,9.709786,179.69855,8.746152,
194.42429871931245,-65.67947119857344,480.9189,584.5481,443.18667999999997,183.60449,262.00836,798.49
194.65616065489453,-65.62538449045823,373.9158,38.357002,7.873026400000001,127.16748999999999,679.4441,232.96591
194.67821830025719,-65.64035506111553,43.162315,13.175792999999999,,128.22273,10.918008,33.125046000000005
194.16337258807403,-65.79448845294387,,245.14602999999997,465.3524,11.899794,44.587715,549.1485
298.09935016352716,17.579531977780658,13.8768215,,132.65167,375.4908,52.571304000000005,6.803478999999999
297.6492852377148,17.65940841444101,461.13992,1267.8815,304.2302,180.86938,,5.2988167
297.89348933026736,17.531385631733105,234.68466,31.585127000000004,5.940641,24.672266,472.4249,98.76719
105.9776010082067,-23.7332626619696,1038.8994,863.0061599999999,6.055752,420.2492,352.3372,3.9278263999999994
106.1601782907357,-23.78109542447089,236.68129,19.12809,,74.27295,993.4283,1653.0222
234.53642355119027,14.314544626644105,649.47656,147.69342,704.46515,6.911795,,270.75067
181.2143149984361,-58.38914239959804,118.87053999999999,259.47635,56.33406,,561.09515,255.42667999999998
58.754278233987954,37.22937059812836,32.760857,909.6814,84.2667,,,54.623554000000006
58.09267997257079,37.28313599410977,604.70325,32.07897,127.80543999999999,,578.5453,485.0558
58.75370414123386,37.228307942085316,161.65149,137.72432,5.131846400000001,322.03027000000003,385.19116,395.11312999999996
58.09300683604225,37.283404042925675,489.25458,6.240196,4.4549994,19.793121,169.02698,3.3840703999999997
133.4371276202994,-39.85931623593821,759.6817599999999,44.324996999999996,290.22192,3.7987843,541.2481,170.08273
126.54637375382109,-23.185498013884388,172.28616,,,11.719035,,15.17014
67.40634228652208,21.668443352378922,5.3134445999999995,11.484425,85.45465,534.6168,521.69696,357.90436
66.69895169617882,21.234722802578627,43.602787,29.153725,5.2207828,260.08365,166.31488000000002,77.31365
67.30442785780768,21.186290700507673,24.102304,8.081254,390.08987,135.05173,256.4169,795.3816
67.45264498782551,21.734032703339924,473.9645,205.6749,590.38824,276.03864,739.9338,229.24931
66.91899362844744,21.414552622856924,121.05566,10.451835,73.82903,44.61892,22.942204999999998,64.847275
225.2284969359306,-53.88334913632738,,9.306745,,346.02115,466.44394000000005,11.2605715
359.1350606067325,63.763393057547525,20.217326999999997,19.627792000000003,490.0266,229.67746,504.72083,301.7582
18.707708092040704,25.31601479398247,12.976063,13.840993,9.380476,54.86714,550.08575,207.3391
281.384652241435,-5.090271491475384,223.40462999999997,7.7754216,4.742222,130.60855,452.6363,10.403163000000001
281.32129377788345,-5.222864995970476,91.6963,6.586725,856.5895,488.86397999999997,131.53992,555.0635
271.026504677725,-8.561872441835167,52.856823,446.44513,145.69858,345.99478,607.6921,
270.12391332047906,-8.429110217151129,5.1978745,11.00939,,16.644232000000002,7.896081,12.419801
270.87534984753444,-8.521941367764176,9.065123,771.05695,,,723.32623,869.1352
269.55215899079565,-17.550752938137652,415.91803,147.72406,78.04339,5.4494419999999995,358.8392,49.815166
269.46529144224564,-17.510920858959953,14.805185999999999,75.63956999999999,175.9282,214.99602000000002,700.43,386.76923
269.7657323310757,-17.610549822782954,22.458395,13.074578,20.08119,5.832003599999999,6.921473,
269.6233997514609,-17.39772418502253,,289.52267,852.9327,10.246727,7.7543025,5.8719254
189.86489970769952,-25.899117745559106,398.83957000000004,180.40691999999999,112.504364,20.01626,90.43200999999999,250.62392999999997
188.25229252869408,-25.644696664969125,6.735878,,9.147110000000001,,718.2768599999999,
188.1375065285017,-26.1735760891681,557.1332,449.50504000000006,180.91414,3.6817842000000005,544.7378,10.320492
263.9906229467247,-12.491479018200282,,12.167843,14.604842999999999,11.429094000000001,18.721667999999998,274.84207000000004
20.0800039539964,24.930860463354286,398.50244,57.962740000000004,418.48926,53.859653,66.33028399999999,
19.129597580480546,24.32117778519345,7.6253114,,,,,564.5837
21.137286209741173,24.80244232463459,171.57039,4.6300826,3.7627332,355.43793,,
283.0950247400589,-24.874843867584037,6.5629363,,,,9.141441,
269.2610739495649,-34.50650296024569,,467.2747,429.60967999999997,11.069075,440.1193,292.80496
271.6526934009401,-28.410715527769085,348.65085,,284.5357,290.62387,86.14974000000001,92.20535
271.6584263734645,-28.39135201857368,,9.391858000000001,3.1667363999999996,501.38955999999996,14.175291,15.233226
271.61713019702466,-28.437976778684245,438.96347000000003,53.35614399999999,4.131167,8.223787,17.36294,288.15015
154.83578620283626,-50.47840244840074,,481.0634,297.02227999999997,367.6748,234.9644,7.2996855
347.4151165867405,-1.9749166852311888,896.5352,30.365332000000002,157.91608,6.9858537,258.9553,374.96982
347.29741702261765,-2.2611644990224686,191.39737,,,4.8367705,,79.5929
347.4152943940053,-1.97447968007496,814.0359,426.93127000000004,510.99237,1142.6805,59.978504,113.12186000000001
347.6605546038957,-1.993519131114567,244.1671,432.23755,200.28326,189.50996,477.12717000000004,309.64606000000003
175.08472787385978,-60.37211513403124,603.337,7.35843,158.1784,19.525637,5.144694,
174.98497159724187,-60.62307457710421,1.3914672,,6.6016273000000005,14.356932999999998,7.3003100000000005,7.6500435
175.19214440069118,-60.34269279125408,,8.334082,,2.8382356,4.8271375,5.332164
266.6571580387335,-37.52678096687646,7.520322,,11.073858,2.4161794,,360.4122
266.6311342400317,-37.423851294053065,,,52.353264,24.476213,,558.38983
266.6549028127604,-37.478994909973785,320.63144,215.43478,80.80328,588.9682,60.847603,211.73126000000002
266.7393075609301,-36.95504474299347,,487.30902000000003,508.12723,191.97133,826.04987,935.304
218.0758265844833,-33.35003207366322,5.401660400000001,1152.5448,611.3833,10.905628,10.509238,219.21267999999998
218.02079928107926,-33.44085160524841,440.37557999999996,754.2292,525.6868,2.3217632999999998,275.22528,231.16776000000002
172.2308119548551,-15.938853420036867,3.7323867999999996,421.28204000000005,584.0802,453.10486,522.57855,5.237189
168.29247582901854,-15.067032455837506,239.68274,600.67145,184.47122,11.108821,,
171.4268511095551,-16.531743209401466,95.79742399999999,1732.4756,11.848044999999999,118.23716999999999,827.34924,27.992303999999997
238.50260006395905,-43.05365575637222,452.3005,915.5649,316.3838,299.47700000000003,1443.1992,1190.3575
264.52967007579946,-45.12824208727521,6.192168,94.92566,11.78587,393.41922,30.565802,117.717964
280.7305701481192,34.83122124825467,78.44261999999999,171.11986000000002,3.4053628,7.068731,427.29395,1153.7830000000001
160.72465923903067,2.7889387309557776,,6.537383999999999,1.8776366000000002,140.5693,2.7142912999999997,115.81601
340.2203623274225,39.97473892503964,811.5544,53.080180000000006,129.49922,115.78459,361.8329,3.1765168
222.90422183102868,15.318333034383054,,3.0702542999999998,15.950089000000002,19.021935,4.457471400000001,6.1046486
222.90500730245012,15.31796085106461,23.374254,6.600585000000001,,,15.910604500000002,
309.81451656659715,40.078577215637345,88.95844,125.8782,622.9132,6.8454432,6.523293,6.921049000000001
15.33679531165631,61.36225047845802,79.78169,276.18594,7.585503,640.8541,482.6287,5.7723116999999995
61.872703063999026,-52.5724514698826,6.7207550000000005,7.78724,3.2065825,30.164565999999997,,51.45462
61.87337595679592,-52.57809213990139,435.1734,47.52725,,347.14227,1059.3542,3.3755455000000003
62.32283526622905,-53.37117681468985,,4.234069,5.7565002,711.4993,7.101808,109.1535
63.70795470206354,-52.577127011490475,625.7703,764.7149,19.172644000000002,14.644276000000001,,17.171587
63.99274310573792,-53.30809958198937,9.199908,,12.917489,,11.12267,6.581239699999999
271.8237776911144,-40.96495413780497,194.70006999999998,486.6668,43.677170000000004,,7.765273599999999,7.009392
140.53086091103864,-73.54316429013562,230.1231,116.64357,769.78735,18.072960000000002,,1.7945626000000001
140.5247707288691,-73.5438332848495,31.946648,,3.0304512999999997,6.268071,8.295135499999999,716.465
260.96224477895095,-35.688566872868655,572.01917,521.6574,129.0538,42.381638,3.6058939,10.115069
261.2251763516743,-35.47766648762814,183.06506000000002,245.06024,263.54703,175.11882,317.56018,3.4913206
261.2339216792394,-35.47851110914583,12.0815,5.4062824,3.098002,,,
25.57592240900543,61.78523901604572,118.86493999999999,9.576193,71.165886,4.9117136,352.09573,1675.2751
19.344553897825712,63.104607042266615,326.84406,315.0098,678.3077,449.32162,394.88223,91.0607
100.4050320934357,-37.374675804725854,6.597707700000001,7.2596490000000005,4.754148000000001,15.262306,1472.5096,103.074646
134.7705873855569,36.44045717467668,139.47988999999998,18.068375,488.3861,186.90553,225.02652,11.783041
298.7286723872082,16.649794775720192,286.1474,362.027,370.82535,907.40015,6.0802293,
299.11863314940763,16.595292734969913,10.218571,4.6862445,3.2160976000000003,,8.256781,
298.6944694771284,16.738880221262626,,795.58075,141.47468999999998,6.23265,14.727959,125.78023
287.3056196307733,1.0776188002695226,553.4162,543.61414,536.9465299999999,957.4003,272.49213,304.85757
