ra,dec,pmra,pmdec,CMC15[dm|r|ra|dec|t],Pan-STARRS DR1[dm|r|ra|dec|t],2MASS All-Sky[dm|r|ra|dec|t],SDSS DR12[dm|r|ra|dec|t],URAT1[dm|r|ra|dec|t],UCAC4[dm|r|ra|dec|t]
274.2917986301545,-25.037982531745392,14.611473640412429,11.471136921801893,1.63|13.786|274.287635|-25.038596|2006.6,0.02|12.49|274.28923432|-25.03540604|2012.4,4.09|11.662|274.294406|-25.035753|2000.7,,,nan|2.714|274.2912295|-25.0374331|1997.7
274.26167932620757,-25.06958525105368,3.8493942821375287,8.657795459681063,1.3|17.314|274.262609|-25.074316|2006.6,0.14|21.665|274.26662169|-25.07360871|2012.4,3.87|15.501|274.266432|-25.069323|2000.7,,,nan|10.953|274.2623762|-25.0725573|1998.2
255.9490870610599,-29.831189307610817,-34.68651140492227,17.226912187377643,2.69|23.788|255.948019|-29.824643|2002.6,0.01|29.791|255.94948958|-29.8394529|2013.3,4.05|23.837|255.948073|-29.824623|1998.5,,,3.15|16.519|255.9449915|-29.8340795|1995.6
256.06523831865957,-29.77961321316627,-10.967830184174321,2.8395028698855334,3.93|29.7|256.074706|-29.778798|2002.6,0.1|19.721|256.05897242|-29.7802009|2012.7,3.95|11.246|256.068698|-29.780495|1998.5,,,5.13|26.315|256.0602042|-29.7854631|1996.3
256.1392530950862,-29.675049011761256,-8.010415661945865,9.448747857293107,3.08|29.763|256.137648|-29.683192|2002.6,0.03|21.235|256.14595722|-29.67406943|2012.4,4.05|29.604|256.130085|-29.673031|1998.5,,,nan|7.137|256.1373424|-29.673972|1996.8
268.591501906824,-32.718578710452306,-30.136376294559856,20.933765509176922,1.68|3.986|268.590203|-32.718704|2005.5,,4.84|18.001|268.596939|-32.720608|1998.6,,,nan|10.026|268.5931848|-32.7209756|1987.8
268.59345129159595,-32.74780305615221,8.199032100347258,25.000471878662967,1.7|12.951|268.597301|-32.746216|2005.5,,4.96|29.003|268.583936|-32.746933|1998.6,,,nan|6.105|268.5954468|-32.7480842|1995.5
256.26370087313285,-35.01896665403058,13.511860086841793,3.8874408462626016,2.33|16.139|256.266794|-35.015258|2005.4,,4.03|27.638|256.259017|-35.025608|1998.5,,,6.95|13.906|256.2609586|-35.0158245|1997.5
256.3327288671477,-35.03502604208468,0.30001260575436195,6.70050801170768,2.63|20.077|256.329385|-35.030167|2005.4,,3.96|20.786|256.326182|-35.037148|1998.5,,,nan|4.018|256.3318977|-35.0359|1981.4
119.04041579683813,21.091966537696237,-178.5821802494749,-139.22492960493622,1.8|18.757|119.036169|21.088584|2002.1,1.59|18.776|119.03616448|21.08858091|2012.2,0.06|14.249|119.043166|21.088942|1998.8,1.57|18.754|119.03617|21.088584|2003.1,1.52|18.769|119.0361639|21.0885842|2013.6,1.52|18.751|119.0361798|21.0885748|1997.7
116.91593023651757,20.59400136993343,-66.95446475591847,23.75063457474509,0.58|0.732|116.91614|20.593924|2005.0,1.86|0.028|116.91594485|20.59399592|2011.7,2.85|1.276|116.916287|20.593861|1997.9,2.18|0.892|116.916188|20.593918|2002.9,2.0|0.107|116.9159662|20.593985|2013.7,2.0|1.053|116.916235|20.5939089|1994.0
355.8130124730406,-24.17399942265191,1303.3453900042282,-2208.6876280733973,0.02|28.797|355.808535|-24.167121|2004.3,1.17|12.472|355.81107191|-24.17102064|2010.7,,,,
355.82588661717165,-24.19739554820407,1302.5270902373804,-2208.492973800085,0.04|28.785|355.821412|-24.190519|2004.3,1.25|4.966|355.82528712|-24.19612767|2013.6,,,,
355.8828806894768,-24.288764246444202,-77.0505724542394,-222.53092922728862,0.01|2.493|355.88313|-24.288106|2004.6,1.11|0.096|355.88289427|-24.28873614|2011.7,1.81|4.006|355.883219|-24.287691|1998.9,,,1.13|3.606|355.8832368|-24.2878125|1991.4
355.31789873620096,-25.11992249930545,-29.976141336434694,-75.84443752969167,0.05|0.635|355.317964|-25.119752|2006.6,1.28|0.354|355.31798535|-25.1199833|2014.5,2.05|1.17|355.318068|-25.119631|1999.5,,,1.39|1.242|355.3180203|-25.1195914|1989.3
269.05523599244407,-3.5328792452324764,-161.31312901014783,-56.9338434740689,0.35|1.998|269.055765|-3.532684|2003.4,1.54|0.805|269.0554663|-3.53288576|2011.6,0.69|10.289|269.056895|-3.535208|1999.2,,1.69|0.305|269.055319|-3.5328372|2013.9,1.67|2.546|269.0559083|-3.5326314|2000.6
171.43508985603347,21.00536291055981,-88.17500899029982,-56.8533731998775,0.71|1.18|171.435393|21.005532|2003.8,2.35|0.429|171.43519293|21.00543529|2012.6,3.77|1.962|171.435575|21.005669|1998.1,2.58|1.237|171.435397|21.005555|2005.2,nan|0.282|171.4351515|21.0054167|2013.8,
171.33792758133683,21.186147925331433,-265.7130187134141,-299.18272390306805,0.27|6.251|171.339197|21.187419|2000.8,0.27|1.092|171.33813783|21.18637943|2012.7,0.66|7.471|171.339377|21.187723|1998.1,0.28|4.14|171.338732|21.18702|2005.2,nan|0.716|171.3380619|21.1863022|2013.7,
171.6360129362192,21.756461789053734,-41.670973130017536,-169.797237323566,0.23|2.495|171.636189|21.757133|2001.3,1.51|0.92|171.63605044|21.75671214|2010.2,2.32|3.053|171.636252|21.757278|1998.1,2.0|1.73|171.636122|21.756929|2005.2,1.57|0.288|171.6360269|21.7565381|2013.9,1.52|2.519|171.636195|21.7571384|2000.0
171.27565174544918,21.296823061248727,-166.9681064333898,22.272563575809976,1.89|15.7|171.27957|21.294428|2000.3,3.17|0.463|171.2757933|21.29680596|2012.6,4.43|2.833|171.276487|21.296679|1998.1,3.25|29.181|171.284347|21.29719|2005.2,nan|0.283|171.2757403|21.2968239|2013.7,
301.9298914180877,7.067511213529317,153.1026202827365,-158.59117388983245,1.03|2.817|301.929334|7.068064|2002.6,2.07|0.756|301.92974465|7.06766195|2012.1,0.94|14.331|301.93117|7.063742|2000.4,,2.12|0.379|301.9298111|7.0675778|2013.8,nan|3.214|301.9292609|7.0681475|2000.0
293.1888194533724,-34.109362939044345,167.63889822988438,60.773485932138435,0.78|1.732|293.188277|-34.109515|2006.3,0.51|7.732|293.18754158|-34.1112228|2013.7,0.51|7.783|293.187495|-34.111217|1998.6,,,nan|2.739|293.1879565|-34.1096031|1976.8
276.25853418814955,-26.547499869547142,-4.397226382005402,-6.487162225633543,1.73|28.555|276.26544|-26.542511|2006.5,0.01|13.018|276.26141921|-26.55003349|2012.1,3.75|26.391|276.26172|-26.554251|1998.5,,,nan|9.42|276.2608768|-26.5459184|1999.9
249.44653076387613,-29.62202243500235,14.617890912593525,1.6044248922760365,3.07|23.58|249.454015|-29.621198|2003.5,0.18|20.046|249.45256638|-29.62013246|2012.3,3.61|10.156|249.443693|-29.623373|1998.5,,,nan|29.212|249.4373015|-29.6231809|1995.1
249.6954116892419,-29.892889779229822,117.29005554790443,-86.22929543649519,0.11|1.582|249.695|-29.89264|2004.5,4.72|10.785|249.69293344|-29.89080548|2010.6,0.97|2.399|249.694802|-29.89249|1998.5,,,nan|2.276|249.6948306|-29.8925137|1991.2
354.526116330249,47.271618594364604,-3.67454365108744,3.6939829584375237,0.71|0.399|354.526269|47.271678|2002.5,0.29|0.007|354.52612587|47.27162069|2012.1,1.82|29.143|354.537608|47.269417|1998.8,0.35|0.147|354.526188|47.271616|2003.7,nan|0.058|354.5261514|47.2716172|2013.5,
353.94161009600975,47.16750164329529,-16.194687819995348,9.336396015151855,,0.13|0.017|353.94162429|47.16750033|2012.7,,0.13|0.044|353.941637|47.167498|2003.7,nan|0.072|353.9415939|47.1674992|2013.6,
293.85476264576977,2.913837435309425,10.273201865368401,53.49559072953822,0.56|1.401|293.855038|2.913562|2000.8,0.84|1.508|293.85452723|2.91418591|2011.6,0.64|0.788|293.854721|2.91363|1999.6,,nan|0.07|293.8547719|2.9138244|2013.8,nan|0.883|293.8547168|2.9136037|1991.2
271.49080760815696,-28.268285527333664,4.470133090976264,-4.158440179871128,1.34|14.021|271.488507|-28.264958|2006.5,0.22|13.67|271.49156014|-28.27201996|2011.9,4.15|9.734|271.492054|-28.270754|1998.2,,,nan|9.195|271.4885506|-28.2698756|1999.7
208.7427822640192,-8.059176946337566,-169.19704831896783,-44.650199815266774,0.62|0.485|208.742733|-8.059054|2006.2,5.25|3.603|208.7435372|-8.05850323|2013.1,0.47|2.208|208.743367|-8.058955|1999.2,7.15|6.729|208.74201|-8.057474|2006.4,nan|1.238|208.7424619|-8.0590622|2013.3,nan|1.539|208.7425083|-8.058852|1991.2
208.28074268332352,-8.95340264135316,-364.22953754465516,-31.148843698480054,,1.89|22.067|208.28688451|-8.95432597|2012.2,3.29|22.551|208.287023|-8.954321|1999.2,,nan|22.201|208.2869217|-8.9543311|2013.6,
208.7417564852301,-8.058988905375266,-173.18525258874755,-33.47293125071885,0.1|3.463|208.742733|-8.059054|2006.2,5.97|6.558|208.7435372|-8.05850323|2013.1,0.25|5.716|208.743367|-8.058955|1999.2,7.87|5.522|208.74201|-8.057474|2006.4,nan|0.801|208.7419883|-8.0589933|2014.1,nan|2.699|208.7425083|-8.058852|1991.2
206.93848446125008,-8.559933554140366,-71.54177315881823,109.53437085318414,0.47|1.45|206.938737|-8.560255|2004.2,1.69|0.063|206.93849379|-8.55995077|2012.3,2.6|2.244|206.938843|-8.560451|1999.2,,1.82|0.264|206.9385364|-8.5599917|2013.7,1.82|2.025|206.9388248|-8.5603892|2000.2
208.77774107970268,-8.624117312284088,-143.44995731087894,13.268519639773302,3.61|6.584|208.778779|-8.622598|2005.4,1.49|6.894|208.77896623|-8.62262775|2001.2,2.75|2.261|208.778382|-8.624161|1999.2,2.1|1.299|208.778113|-8.62413|2006.4,2.63|6.101|208.7784303|-8.6225619|2014.0,2.63|6.971|208.7790036|-8.6226303|1991.3
208.60698984859212,-8.179368971599553,-170.8468245850535,-39.03173520995847,0.3|2.082|208.607566|-8.179237|2003.2,1.51|0.063|208.60701398|-8.1793637|2013.5,2.28|2.749|208.607764|-8.179285|1999.2,2.05|1.145|208.607316|-8.17933|2006.4,1.56|0.269|208.6070706|-8.1793514|2013.8,1.56|2.663|208.6077256|-8.1792037|2000.2
208.8017790666861,-8.707088930701714,-263.12677468083143,27.99482328970425,0.55|3.232|208.80269|-8.707179|2003.1,1.69|0.105|208.80181547|-8.70709262|2013.1,2.66|4.24|208.802972|-8.707204|1999.2,3.02|2.356|208.802443|-8.707172|2006.4,1.83|0.418|208.8019025|-8.7071056|2013.9,1.83|4.048|208.8029174|-8.7072095|2000.2
208.7783587352115,-8.62255604127383,-146.14750620635846,16.869271488946907,0.03|1.478|208.778779|-8.622598|2005.4,2.09|2.152|208.77896623|-8.62262775|2001.2,0.82|5.78|208.778382|-8.624161|1999.2,1.34|1.374|208.778748|-8.622611|2006.4,0.95|0.23|208.7784303|-8.6225619|2014.0,0.95|2.285|208.7790036|-8.6226303|1991.3
208.79526912939858,-7.950460519065253,30.297531668967338,-169.41137431136218,0.09|1.568|208.7952|-7.950031|2006.2,1.25|1.661|208.79562324|-7.95015217|2014.0,1.82|20.229|208.789967|-7.948479|1999.2,3.49|20.259|208.789958|-7.948479|2006.4,1.35|0.3|208.7952528|-7.95038|2013.9,1.35|2.513|208.7951624|-7.9497712|2000.2
283.63207731305624,8.488392473485558,-38.685647138717094,4.223453722154656,3.89|24.511|283.632085|8.495207|2000.4,0.02|17.495|283.6369584|8.48900655|2013.4,3.89|22.327|283.626491|8.485593|1999.6,,4.99|17.059|283.6289033|8.4848542|2013.6,5.02|17.045|283.6289|8.4848623|2000.8
283.7707728252799,8.398934022739496,-37.57339459782022,-0.2799554902883284,2.56|28.979|283.773653|8.406471|2000.4,0.42|5.193|283.76968352|8.39989191|2012.2,2.76|19.442|283.765708|8.39694|1999.6,,5.54|28.091|283.7661939|8.4052892|2013.6,5.54|28.175|283.7662312|8.4053439|1998.6
283.21477030562716,8.388128126914019,-6.07630743502133,0.2939537903832403,5.18|28.661|283.209265|8.382333|2001.2,0.41|18.536|283.21713424|8.38354389|2012.5,3.93|22.968|283.213187|8.381951|1999.6,,4.12|28.68|283.2092683|8.3823228|2013.6,nan|28.714|283.2092386|8.3823373|1999.0
274.8933727693341,-28.98545499463958,-12.623698871963846,5.588903498913129,1.48|14.694|274.897821|-28.986703|2003.6,0.01|25.277|274.8863887|-28.98200041|2012.5,3.02|13.407|274.889558|-28.983809|1999.6,,,nan|11.765|274.8969527|-28.9844925|1999.3
274.8910914061268,-28.96032561251525,-17.00318085099441,10.89357887437535,0.08|12.981|274.894364|-28.95812|2003.6,0.06|21.806|274.88619802|-28.96459796|2012.0,2.07|16.398|274.889408|-28.964628|1999.6,,,nan|10.806|274.8884971|-28.9583634|1998.0
289.8292513707707,-31.253143173018564,-51.228208866367645,-9.643908737049028,0.33|19.767|289.831203|-31.247904|2005.6,0.22|19.852|289.83120188|-31.24787909|2014.6,0.63|23.984|289.821784|-31.255024|1998.6,,,nan|24.591|289.8349845|-31.2483734|1985.3
320.9773169392638,-52.58774182152921,89.7217398722622,47.26074432085628,,,3.4|1.862|320.976612|-52.588024|2000.6,,,2.08|1.783|320.9766395|-52.5880095|1977.5
321.6901948095512,-52.777815493836826,178.0312475584063,-92.64764243255337,,,2.89|27.728|321.686587|-52.770424|1999.6,,,2.05|2.97|321.6889424|-52.777487|2000.0
259.55164383655915,-10.326574796393686,-262.90758476599524,-420.763827127845,1.19|6.071|259.552528|-10.325121|2003.4,2.53|1.01|259.55179707|-10.3263291|2013.4,0.76|8.011|259.552838|-10.328464|1999.3,,nan|0.732|259.5517792|-10.3264103|2013.9,
236.4479880347796,-30.34924830683689,-69.54248855852668,-99.83697620428423,0.01|0.789|236.448139|-30.349063|2008.7,2.03|1.719|236.4483229|-30.34885878|2001.2,1.73|2.112|236.448396|-30.34877|1998.5,,,1.34|1.886|236.4483371|-30.3488109|1991.2
235.2112426929278,-47.847234129276245,77.51459048812973,-31.26243228355611,,,0.12|21.777|235.219611|-47.849499|1999.4,,,nan|1.048|235.2108539|-47.84712|1979.0
251.75511716842618,-23.261725620661817,-48.54216364722101,7.467981342960704,3.86|9.432|251.757815|-23.262592|2003.5,0.1|23.104|251.74814642|-23.26143736|2012.2,3.49|26.2|251.758551|-23.255159|1998.5,,,nan|21.51|251.7521436|-23.2670312|1980.9
251.66290367142673,-23.02514045822852,-12.078979600441075,10.97327906567342,4.42|14.765|251.666852|-23.02322|2003.2,0.06|13.07|251.66137008|-23.02847773|2012.6,3.65|26.557|251.660373|-23.018139|1998.5,,,nan|9.265|251.6649042|-23.0269417|1993.9
121.81134647556514,-30.63295882604654,-5.0204074596241535,5.6360140723927366,2.79|4.762|121.809909|-30.632512|2006.2,1.82|4.832|121.8098798|-30.63252428|2013.1,3.87|4.639|121.811744|-30.631721|1999.1,,,3.72|27.034|121.8031465|-30.63552|1985.4
281.69297720384463,-14.466540035402627,-42.130664913205116,-266.64938127859403,0.33|3.126|281.69314|-14.465679|2002.6,0.03|1.896|281.69254069|-14.46622865|2013.1,0.81|4.699|281.693168|-14.465241|1998.3,,nan|0.316|281.6929811|-14.4664464|2014.4,nan|3.277|281.6938609|-14.4668617|1991.2
281.69373615979475,-14.467978759124613,-33.88729148174633,-262.0804999278684,1.66|27.873|281.689615|-14.474604|2002.6,1.63|7.102|281.69203247|-14.46690095|2013.5,0.23|28.027|281.689624|-14.474659|1998.3,,2.25|28.018|281.6896282|-14.4746586|2014.4,nan|4.021|281.6938609|-14.4668617|1991.2
112.3702717740765,-20.05885008714429,-8.4422806987612,-11.176207311378617,3.1|24.098|112.363215|-20.059746|2005.9,0.12|24.443|112.37645478|-20.05532946|2012.2,4.17|25.529|112.37762|-20.060507|1999.1,,,4.58|7.284|112.3718395|-20.06025|1995.4
112.50328748219154,-19.862966760530018,14.442094961631913,-5.373213422684055,4.42|17.84|112.499583|-19.866491|2005.1,0.03|14.522|112.50315052|-19.85894122|2012.3,3.91|17.661|112.502531|-19.867826|1999.3,,,4.89|18.505|112.4987624|-19.8658467|1997.3
112.48467711508607,-19.533892485078155,-3.6816770792557936,-15.444917783742072,3.71|29.689|112.4872|-19.526|2005.0,0.86|21.998|112.47977372|-19.52990749|2012.0,4.11|16.158|112.479931|-19.533607|1999.3,,,5.15|20.789|112.4830106|-19.5283431|1997.7
298.96079411770387,-26.299158586020713,197.83967796502262,46.60649390565436,1.11|2.357|298.961432|-26.299481|2003.5,9.01|18.122|298.95661031|-26.30250363|2012.6,1.07|3.401|298.959815|-26.299488|1998.6,,,nan|3.394|298.9598383|-26.2995337|1991.2
297.7886244651724,-26.443455676357885,64.09547346368802,-154.6893239713578,0.2|2.039|297.788348|-26.442943|2003.5,0.08|29.45|297.79674215|-26.43968508|2012.7,0.68|3.709|297.788182|-26.442501|1998.6,,,
298.5129044891242,-26.542720161005157,54.98752982820179,-258.3108821725163,0.45|2.885|298.512726|-26.54193|2004.5,1.73|1.029|298.5128397|-26.54243554|2011.5,2.71|4.487|298.512606|-26.541498|1998.6,,,1.94|4.254|298.5126203|-26.5415614|2000.0
249.51501201879955,-27.79349627524268,150.3341535569377,-104.41844038873829,0.62|1.218|249.514702|-27.793305|2008.8,1.76|0.163|249.51497405|-27.79347339|2011.8,1.55|26.912|249.523352|-27.792242|1998.5,,,nan|2.885|249.5142774|-27.7930339|1993.6
232.71757069601864,-58.860699142638005,195.674013910218,-222.10665234102245,,,0.98|27.694|232.704423|-58.864281|2001.1,,,1.5|5.091|232.7157371|-58.8596542|2000.0
262.4352255772961,63.85186977667368,1.5334551362578104,-182.0612407358294,,0.44|2.547|262.43520878|63.85258239|2001.2,0.93|3.079|262.435182|63.85273|1999.4,0.34|2.459|262.435411|63.852553|2001.7,0.46|0.313|262.4352317|63.8519619|2013.8,nan|2.813|262.4352106|63.8526564|1990.9
8.537465265307482,61.66304136321638,75.94074761584838,-103.15046879935764,,1.54|0.684|8.53727898|61.6632068|2012.1,0.62|28.196|8.536776|61.670868|1999.9,,1.66|0.318|8.5373733|61.6631147|2013.5,1.66|2.029|8.5367762|61.6634962|2001.1
21.2444434372796,18.476638193621824,-19.48528069791823,-115.36976873898227,0.47|1.576|21.244517|18.477072|2001.8,1.59|0.099|21.2444245|18.47664801|2012.3,2.57|1.966|21.244509|18.477182|1999.8,1.9|0.682|21.244473|18.476827|2009.1,1.72|0.288|21.2444489|18.4767186|2013.4,1.75|1.723|21.2445227|18.4771125|2000.9
20.61466933343403,19.4379360260933,151.98131889247912,-23.826684938349906,1.11|2.284|20.614012|19.438028|2001.7,1.85|2.794|20.613867|19.43807|1997.8,3.12|2.794|20.613867|19.43807|1997.8,2.4|1.064|20.614365|19.437953|2009.1,2.34|0.373|20.6145697|19.4379544|2013.3,2.34|2.315|20.6140006|19.438012|2000.9
21.227251474000372,18.49911271687065,547.2350897368113,-190.25762764481,0.06|7.949|21.225057|18.499828|2001.8,0.13|3.08|21.22665899|18.49975131|2014.9,1.34|9.283|21.224698|18.499977|1999.8,0.84|3.829|21.226192|18.499438|2009.1,1.34|1.058|21.2269731|18.4992242|2013.7,1.34|8.509|21.2249033|18.4998828|2000.0
21.563475825461158,19.17239600706444,-26.05601397118952,11.034319133565765,0.67|5.428|21.561888|19.172396|2001.7,6.91|5.246|21.56223494|19.17325131|2012.5,0.35|0.376|21.563594|19.172384|1999.8,1.09|0.831|21.563533|19.17217|2009.0,nan|0.026|21.5634911|19.1723994|2013.8,nan|0.406|21.5635921|19.1723478|1991.2
20.577025977353586,18.682697458785487,557.987822855341,-2.3668552680959736,0.51|6.97|20.574996|18.682557|2001.8,0.17|5.18|20.57571334|18.68340776|2014.9,0.99|10.052|20.574087|18.68268|1997.8,0.96|3.241|20.576085|18.682655|2009.1,0.94|0.933|20.5767611|18.6827117|2013.8,nan|8.683|20.5744883|18.682707|1991.2
239.35403793496087,-20.40548611634965,-53.28622949298952,2.578976534536292,,0.54|5.441|239.35274692|-20.40458727|2012.4,1.82|5.249|239.352822|-20.404583|2000.3,,,
254.8569178437508,-44.68948502353883,177.30569395562546,70.75971790735824,,,4.64|22.618|254.851143|-44.684731|1999.6,,,6.04|28.543|254.8470224|-44.6931239|1996.3
254.8970396954773,-44.706994102163016,148.75179573620647,65.96766513559741,,,4.55|16.512|254.902544|-44.709396|1999.6,,,4.75|25.768|254.8912083|-44.7011589|1996.3
282.44140702192567,18.787729040492376,-35.2589343106828,-30.14694280548522,2.72|16.613|282.445482|18.790276|2004.5,0.16|23.308|282.43460705|18.78710124|2012.0,3.03|20.694|282.443994|18.792938|1997.4,0.6|25.159|282.44271|18.780855|2004.7,nan|8.248|282.4437444|18.7883492|2013.2,3.36|21.299|282.4453148|18.7923567|1995.7
282.73890831804874,19.078300366655725,-7.4072532626185135,2.2797096478196086,0.01|0.196|282.738877|19.078348|2001.4,0.47|0.231|282.73897953|19.07832371|2013.5,1.02|0.305|282.738874|19.078382|1997.4,0.04|0.162|282.738885|19.078342|2004.7,0.43|0.084|282.7388901|19.0783108|2013.5,0.43|0.217|282.7388845|19.0783595|1994.7
280.62826882786715,-2.8362731888708086,-28.18095726827169,14.901143743121045,2.73|14.489|280.631816|-2.834346|2002.0,,3.51|25.016|280.622169|-2.839598|1999.4,,nan|8.107|280.6267051|-2.8346511|2013.5,
274.258370527626,4.51223146999927,-0.8159604907545688,-1.1782573168943973,1.58|27.91|274.26599|4.510656|2004.5,0.03|28.463|274.25060517|4.5138149|2012.2,2.58|20.419|274.255689|4.507238|1999.5,,3.02|29.328|274.2554433|4.5046336|2013.5,3.07|29.254|274.2554389|4.5046573|1999.5
274.2141478734933,4.21022033097286,13.242948893146437,-121.51721193521448,0.87|1.62|274.214111|4.210674|2002.0,1.94|22.682|274.21121535|4.20464873|2012.1,0.07|17.615|274.215705|4.205584|1999.5,,2.1|22.654|274.2112267|4.2046514|2013.6,nan|1.793|274.2140924|4.2107203|2000.7
274.240995919233,4.693115139937039,55.21779926596258,-573.339978916761,0.57|6.403|274.240818|4.69489|2004.5,0.03|21.828|274.23633808|4.69701377|2011.4,1.79|19.636|274.238526|4.697985|1999.5,,0.07|21.756|274.2363497|4.6969967|2013.7,0.11|21.78|274.2363586|4.6970175|1998.7
289.14811640378844,3.412845198978638,-16.28298099525939,-3.5902086395736053,3.72|24.349|289.145858|3.419226|2001.3,0.03|21.589|289.14507071|3.41801674|2012.4,4.38|26.567|289.152006|3.419131|1999.6,,7.05|21.305|289.1426175|3.410655|2014.0,nan|21.226|289.1426336|3.4106737|1994.6
289.1440868972623,3.341347881009723,8.012188106966754,-9.040118601232466,2.84|20.214|289.140066|3.337434|2003.9,0.08|9.409|289.14178646|3.34011762|2012.1,3.72|11.839|289.143147|3.338204|1999.6,,3.51|7.415|289.1458783|3.3403211|2013.9,nan|7.403|289.1458824|3.340335|1999.5
